window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
601.3,901.3,251,1128.032,36.208,41.314,67,26.8,53.24,48.98,58.06,181.100006,287.421828,230.819242,852.667277,55.461,44.539,1.2452,29.272,42.014,0.6967,1.4353,3.0898,2.0956144009254367
661.3,961.3,261,1137.739,36.679,43.923,68,26.154,52.79,47.89,59.18,135.248411,170.588375,291.109759,698.205794,36.948,63.052,0.586,31.117,41.502,0.7498,1.3337,3.1111,2.3025850929940455
721.3,1021.3,258,1145.812,34.29,43.746,64,24.903,52.41,47.89,59.18,113.78509,206.399666,352.368686,777.007177,36.938,63.062,0.5857,30.994,37.296,0.831,1.2033,3.0629,2.25021710747673
781.3,1081.3,240,1152.396,34.74,45.765,60,25.105,52.11,47.89,59.18,124.395224,300.92967,435.197149,969.4958,40.88,59.12,0.6915,32.428,36.908,0.8786,1.1381,3.078,2.149174879694511
841.3,1141.3,240,1159.155,36.747,46.388,61,25.523,51.81,45.96,59.18,267.938282,558.758162,447.855516,1511.633863,55.509,44.491,1.2476,32.87,40.253,0.8166,1.2246,3.1216,2.074219597698684
901.3,1201.3,240,1162.488,37.003,46.314,56,23.431,51.67,45.96,59.18,282.144648,568.324115,416.476745,1507.067122,57.71,42.29,1.3646,32.818,40.76,0.8052,1.242,3.1263,2.056452023455137
961.3,1261.3,238,1163.749,34.174,45.126,62,26.16,51.6,45.96,55.96,263.121682,506.111341,315.971461,1289.455299,61.565,38.435,1.6018,31.976,36.239,0.8823,1.1333,3.064,2.0741081957044734
1021.3,1321.3,240,1160.914,40.204,44.351,60,25.105,51.75,45.96,62.07,249.077578,425.331017,295.791504,1136.339673,58.982,41.018,1.4379,31.422,47.385,0.6631,1.508,3.1729,1.8887517352153647
1081.3,1381.3,260,1146.517,49.292,43.028,62,23.938,52.43,45.96,62.07,319.608884,188.740008,259.164294,939.485069,42.138,57.862,0.7283,30.484,62.69,0.4863,2.0565,3.2813,1.5603171150991502
1141.3,1441.3,258,1124.462,54.433,40.734,56,21.79,53.49,48.21,62.07,271.667795,193.302067,215.585948,830.1804,47.275,52.725,0.8966,28.855,71.368,0.4043,2.4733,3.3137,1.4524341636244356
1201.3,1501.3,263,1101.035,55.585,38.524,53,20.229,54.63,48.98,62.07,236.708464,185.876608,193.41973,739.440867,49.006,50.994,0.961,27.292,73.719,0.3702,2.7012,3.3036,1.5260563034950494
1261.3,1561.3,269,1081.877,54.81,37.102,44,16.418,55.6,49.77,69.45,451.234826,223.768047,223.523025,1123.032661,50.027,49.973,1.0011,26.284,72.921,0.3604,2.7743,3.2825,1.5272386861335387
1321.3,1621.3,272,1063.94,41.946,38.69,51,18.819,56.48,49.88,69.45,268.195104,241.860729,239.6068,898.189726,50.234,49.766,1.0094,27.408,52.609,0.521,1.9195,3.1589,1.5334520054561782
1381.3,1681.3,275,1045.879,45.553,38.284,53,19.343,57.48,51.43,69.45,247.774757,256.296285,261.353045,926.891856,49.512,50.488,0.9807,27.12,58.435,0.4641,2.1547,3.2,1.55644538229359
1441.3,1741.3,285,1029.786,51.813,38.962,50,17.606,58.41,51.43,69.45,274.459643,302.760924,265.534566,1002.406297,53.275,46.725,1.1402,27.599,67.878,0.4066,2.4595,3.2726,1.6921038181642283
1501.3,1801.3,285,1030.4,54.937,41.371,57,20.07,58.4,50.12,69.45,401.992964,360.85958,287.468051,1264.13951,55.66,44.34,1.2553,29.305,71.953,0.4073,2.4553,3.324,1.8095219255678954
