window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
900.6652777777778,1200.6652777777776,306,980.002,54.635,39.93,69,22.623,61.42,54.68,72.97,468.542801,646.792995,750.744504,2457.656559,46.281,53.719,0.8615,28.281,71.904,0.3933,2.5425,3.3082,1.8144877203056111
960.6652777777778,1260.6652777777776,306,979.185,50.108,39.317,68,22.295,61.44,54.68,72.97,293.612611,489.322375,774.371509,1998.56483,38.722,61.278,0.6319,27.847,65.163,0.4273,2.3401,3.2588,1.8674148304719655
1020.6652777777778,1320.6652777777776,306,981.999,40.627,37.842,62,20.328,61.2,54.68,69.45,107.619716,284.452538,683.898427,1308.542711,29.375,70.625,0.4159,26.801,50.822,0.5274,1.8963,3.1342,2.5237266416375825
1080.6652777777779,1380.6652777777779,306,978.731,39.024,36.923,54,17.705,61.4,55.24,68.14,73.157071,211.967717,666.032817,1159.4241,24.142,75.858,0.3183,26.151,48.598,0.5381,1.8584,3.1041,2.381056708435541
1140.6652777777779,1440.6652777777779,309,970.424,42.558,36.723,51,16.558,61.95,55.24,72.0,158.195939,218.517491,679.240337,1290.475731,24.34,75.66,0.3217,26.01,54.276,0.4792,2.0868,3.1497,1.8588116071059422
1200.6652777777779,1500.6652777777779,307,972.24,44.372,37.013,51,16.667,61.84,54.14,72.0,165.413623,205.386546,638.408589,1232.379377,24.341,75.659,0.3217,26.215,57.013,0.4598,2.1749,3.1745,1.8588987720656835
1260.6652777777779,1560.6652777777779,305,978.989,45.981,38.149,58,19.079,61.42,54.14,72.0,152.635788,248.044217,717.721489,1344.042766,25.684,74.316,0.3456,27.02,59.147,0.4568,2.189,3.2036,1.8252821612666985
1320.6652777777779,1620.6652777777779,302,986.939,47.752,38.81,59,19.601,60.94,54.14,72.0,168.961642,249.602172,774.309886,1416.860301,24.377,75.623,0.3224,27.489,61.684,0.4456,2.244,3.2293,1.8711555554758925
1380.6652777777779,1680.6652777777779,301,990.098,47.629,39.06,61,20.333,60.74,54.14,72.0,153.089212,240.938855,822.102559,1430.21604,22.665,77.335,0.2931,27.665,61.414,0.4505,2.2199,3.2302,1.7727835677690493
1440.6652777777779,1740.6652777777779,299,997.752,40.576,40.057,67,22.483,60.24,54.14,70.36,119.72843,292.768953,816.336334,1459.669723,26.397,73.603,0.3586,28.372,49.878,0.5688,1.758,3.1508,2.2040042643215982
1500.6652777777779,1800.6652777777779,301,997.361,40.094,39.071,67,22.333,60.26,55.53,70.36,140.735808,279.954606,810.208176,1483.778887,25.68,74.32,0.3455,27.674,49.489,0.5592,1.7883,3.1366,2.043073897508961
