window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
600.5611111111111,900.5611111111111,283,810.512,69.86,84.222,77,27.305,74.44,36.73,86.75,301.493183,656.592157,3203.699523,4830.920605,17.009,82.991,0.2049,59.659,78.75,0.7576,1.32,3.6719,1.513084843733272
660.5611111111111,960.5611111111111,283,809.266,51.015,44.15,71,25.177,74.43,62.97,86.75,391.992212,225.063802,948.071835,2024.375025,19.185,80.815,0.2374,31.274,65.015,0.481,2.0789,3.3082,1.972021293058999
720.5611111111111,1020.5611111111111,286,809.334,49.792,43.569,72,25.263,74.41,62.97,86.75,495.964588,215.901823,1018.489946,2299.433918,17.491,82.509,0.212,30.861,63.293,0.4876,2.0509,3.2908,2.0777277452021012
780.5611111111111,1080.5611111111111,285,804.795,54.931,45.355,77,27.113,74.9,60.85,93.51,533.939508,210.180545,1047.537062,2401.761375,16.711,83.289,0.2006,32.125,70.731,0.4542,2.2017,3.3565,2.114532861491106
840.5611111111111,1140.5611111111111,289,803.874,56.764,46.341,80,27.778,75.01,60.85,93.51,727.889389,192.071789,1177.711384,2719.933092,14.022,85.978,0.1631,32.825,73.259,0.4481,2.2318,3.3811,1.854279826209389
900.5611111111111,1200.5611111111111,294,797.062,61.205,45.175,75,25.597,75.72,60.85,93.51,765.72064,267.118387,1082.765698,2706.632315,19.788,80.212,0.2467,31.998,80.425,0.3979,2.5134,3.4105,1.7721028166785033
960.5611111111111,1260.5611111111111,289,798.251,63.519,47.667,82,28.472,75.64,60.85,93.51,928.492229,263.012952,1098.211835,2918.42061,19.322,80.678,0.2395,33.764,83.243,0.4056,2.4654,3.4488,1.7730673362159024
1020.5611111111111,1320.5611111111111,288,794.117,66.041,47.74,78,27.178,76.08,60.85,93.51,999.938775,283.793507,1088.129255,3054.344895,20.686,79.314,0.2608,33.816,87.059,0.3884,2.5745,3.4689,1.8262456452992244
1080.5611111111111,1380.5611111111111,290,811.925,72.917,48.131,75,25.952,74.49,59.18,92.7,960.502367,265.196235,1123.503542,2996.755696,19.097,80.903,0.236,34.092,97.321,0.3503,2.8547,3.5209,1.731888401137979
1140.5611111111111,1440.5611111111111,294,808.721,74.495,48.566,77,26.28,74.82,59.18,92.7,993.136284,319.095189,1250.120745,3263.690622,20.335,79.665,0.2553,34.398,99.578,0.3454,2.8949,3.5347,1.7704223318399237
1200.5611111111111,1500.5611111111111,292,815.906,69.485,51.765,88,30.241,74.07,59.18,90.76,920.584824,411.973467,1308.139298,3372.594847,23.95,76.05,0.3149,36.666,91.171,0.4022,2.4865,3.5241,1.9108802977260984
1260.5611111111111,1560.5611111111111,300,812.815,69.691,50.447,86,28.763,74.36,59.18,90.76,902.970273,480.55561,1268.336021,3413.369989,27.478,72.522,0.3789,35.731,91.852,0.389,2.5706,3.5161,1.758311535160515
1320.5611111111111,1620.5611111111111,293,813.851,71.959,49.824,83,28.425,74.3,59.18,90.76,755.842055,486.245134,1280.115122,3250.847807,27.528,72.472,0.3798,35.29,95.45,0.3697,2.7047,3.5274,1.702963970444924
1380.5611111111111,1680.5611111111111,291,802.721,61.981,49.459,82,28.276,75.2,62.07,90.76,673.790574,433.192609,1162.035553,2918.649853,27.156,72.844,0.3728,35.033,80.349,0.436,2.2935,3.4495,1.9025507560710155
1440.5611111111111,1740.5611111111111,293,794.653,64.273,48.304,80,27.397,76.0,62.07,94.74,558.110203,358.188571,1167.034183,2633.364137,23.484,76.516,0.3069,34.215,84.21,0.4063,2.4612,3.4596,1.8833463166484568
1500.5611111111111,1800.5611111111111,296,787.359,63.154,46.965,75,25.424,76.69,62.07,94.74,572.073719,330.265643,1152.232818,2574.01154,22.278,77.722,0.2866,33.263,82.889,0.4013,2.4919,3.4405,1.7967972632580123
