window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
841.1666666666666,1141.1666666666665,345,869.589,54.944,31.918,39,11.337,69.31,62.43,92.7,615.930311,223.259366,524.704082,1816.709368,29.849,70.151,0.4255,22.602,74.343,0.304,3.2892,3.2254,1.751485570090115
901.1666666666666,1201.1666666666665,345,863.865,60.164,32.191,39,11.337,69.83,60.85,92.7,921.478906,332.489657,531.48217,2418.457643,38.484,61.516,0.6256,22.796,81.974,0.2781,3.5961,3.2715,1.5456908436528407
961.1666666666666,1261.1666666666665,349,855.444,65.877,32.659,40,11.494,70.6,60.85,92.7,1309.407171,376.306806,550.077211,3018.527753,40.621,59.379,0.6841,23.127,90.248,0.2563,3.9023,3.3196,1.4781478356525917
1021.1666666666666,1321.1666666666665,349,854.99,66.364,32.869,40,11.494,70.64,60.85,92.7,1311.023372,359.503694,543.050397,2954.179428,39.832,60.168,0.662,23.275,90.921,0.256,3.9063,3.3256,1.5043868505927618
1081.1666666666667,1381.1666666666667,347,854.187,70.572,33.649,42,12.139,70.76,60.85,92.7,1293.733923,443.814926,582.271935,3078.799613,43.253,56.747,0.7622,23.827,96.918,0.2459,4.0675,3.3635,1.3420518517252373
1141.1666666666667,1441.1666666666667,342,867.422,60.206,34.122,42,12.317,69.53,59.18,85.71,813.477956,333.319964,561.029718,2209.357191,37.27,62.73,0.5941,24.163,81.643,0.296,3.3788,3.2951,1.4944734814220937
1201.1666666666667,1501.1666666666667,343,871.137,55.238,34.309,42,12.281,69.17,59.18,85.71,518.110421,375.299758,605.842297,1909.723483,38.251,61.749,0.6195,24.295,74.244,0.3272,3.0559,3.2562,1.8196497232098876
1261.1666666666667,1561.1666666666667,338,882.306,44.487,34.306,43,12.76,68.18,59.18,84.05,303.747176,372.066363,587.531686,1560.358423,38.773,61.227,0.6333,24.293,58.035,0.4186,2.3889,3.1492,1.6955385106449692
1321.1666666666667,1621.1666666666667,338,881.32,43.574,34.43,43,12.76,68.25,59.18,84.05,174.75646,239.963364,611.193011,1235.973011,28.193,71.807,0.3926,24.381,56.595,0.4308,2.3212,3.1398,1.6687544895905198
1381.1666666666667,1681.1666666666667,339,886.586,35.665,33.573,40,11.834,67.78,59.18,77.14,107.435769,219.950072,596.207738,1130.069491,26.949,73.051,0.3689,23.775,44.482,0.5345,1.871,3.0243,2.090972739279026
1441.1666666666667,1741.1666666666667,338,885.626,35.369,33.33,37,10.979,67.86,61.36,77.14,91.238577,165.001854,594.440635,1041.985302,21.727,78.273,0.2776,23.602,44.1,0.5352,1.8685,3.0174,2.2700619012884857
1501.1666666666667,1801.1666666666667,338,887.911,34.23,32.26,35,10.386,67.67,61.19,75.26,94.632476,155.583406,570.44441,1040.70594,21.429,78.571,0.2727,22.845,42.68,0.5353,1.8683,2.989,2.1049291721999843
